Start Timestamp,Start Date,Start Time,End Timestamp,End Date,End Time,Description,Type,Location,Subject
2022-06-04T18:00:00Z,06/04/22,20:00:00,2022-06-04T21:30:00Z,06/04/22,23:30:00,https://filmfestival-rathausplatz.at/event/john-williams-live-in-vienna-5,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",Rimini
2022-06-05T18:00:00Z,06/05/22,20:00:00,2022-06-05T21:30:00Z,06/05/22,23:30:00,https://filmfestival-rathausplatz.at/event/il-barbiere-di-siviglia-2,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",Grosse Freiheit
2022-06-06T18:00:00Z,06/06/22,20:00:00,2022-06-06T21:30:00Z,06/06/22,23:30:00,https://tickets.kinoamdach.at/at/the-card-counter-presented-by-falter-06-06-2022,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",The Card Counter
2022-06-07T18:00:00Z,06/07/22,20:00:00,2022-06-07T21:30:00Z,06/07/22,23:30:00,https://tickets.kinoamdach.at/at/the-man-who-sold-his-skin-07-06-2022,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",The Man Who Sold His Skin
2022-06-08T18:00:00Z,06/08/22,20:00:00,2022-06-08T21:30:00Z,06/08/22,23:30:00,https://tickets.kinoamdach.at/at/tangerine-la-presented-by-vienna-pride-08-06-2022,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",Tangerine L.A
2022-06-09T18:00:00Z,06/09/22,20:00:00,2022-06-09T21:30:00Z,06/09/22,23:30:00,https://tickets.kinoamdach.at/at/tangerine-la-presented-by-vienna-pride-08-06-2022-3,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",Sunburned
2022-06-10T18:00:00Z,06/10/22,20:00:00,2022-06-10T21:30:00Z,06/10/22,23:30:00,https://tickets.kinoamdach.at/at/red-rocket-10-06-2022,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",Red Rocket
2022-06-11T18:00:00Z,06/11/22,20:00:00,2022-06-11T21:30:00Z,06/11/22,23:30:00,https://tickets.kinoamdach.at/at/licorice-pizza-11-06-2022,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",Licorice Pizza
2022-06-12T18:00:00Z,06/12/22,20:00:00,2022-06-12T21:30:00Z,06/12/22,23:30:00,https://tickets.kinoamdach.at/at/the-beatles-get-back-the-rooftop-concert-12-06-2022,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",The Beatles: Get Back
2022-06-13T18:00:00Z,06/13/22,20:00:00,2022-06-13T21:30:00Z,06/13/22,23:30:00,https://tickets.kinoamdach.at/at/moneyboys-presented-by-falter-27-06-2022,Kino am Dach,"Cinema on the roof, Urban-Loritz-Platz 2, 1070 Wien, Austria",Moneyboys
