"Cinema","Subject","Start ISO","Start Date","Start Time","End ISO","End Date","End Time","Description","Location"
"Volxkino","Das Land Meines Vaters","2022-07-23T19:00:00Z","2022-07-23",21:00:00,"2022-07-23T21:00:00Z","2022-07-23",23:00:00,"https://www.volxkino.at/event-details/das-land-meines-vaters","Dornerplatz, 1170"
"Volxkino","Der Glanz Der Unsichtbaren","2022-07-28T19:00:00Z","2022-07-28",21:00:00,"2022-07-28T21:00:00Z","2022-07-28",23:00:00,"https://www.volxkino.at/event-details/der-glanz-der-unsichtbaren","Putzendopplergasse 4\\n1230"
"Volxkino","Nowhere Special","2022-07-29T19:00:00Z","2022-07-29",21:00:00,"2022-07-29T21:00:00Z","2022-07-29",23:00:00,"https://www.volxkino.at/event-details/nowhere-special","Dornerplatz, 1170"
"Volxkino","Maikäfer Flieg","2022-07-30T19:00:00Z","2022-07-30",21:00:00,"2022-07-30T21:00:00Z","2022-07-30",23:00:00,"https://www.volxkino.at/event-details/maikafer-flieg","Dornerplatz, 1170"
"Volxkino","Dear Future Children","2022-08-04T18:30:00Z","2022-08-04",20:30:00,"2022-08-04T20:30:00Z","2022-08-04",22:30:00,"https://www.volxkino.at/event-details/dear-future-children","Uni Campus / Altes AKH\\nHof 1, 1090"
"Volxkino","Rimini","2022-08-10T18:30:00Z","2022-08-10",20:30:00,"2022-08-10T20:30:00Z","2022-08-10",22:30:00,"https://www.volxkino.at/event-details/rimini","Burjanplatz, 1150"
"Volxkino","Rabiye Kurnaz Gegen George W. Bush","2022-08-16T18:30:00Z","2022-08-16",20:30:00,"2022-08-16T20:30:00Z","2022-08-16",22:30:00,"https://www.volxkino.at/event-details/rabiye-kurnaz-gegen-george-w-bush","Columbusplatz,1100"
"Volxkino","The Card Counter","2022-08-17T18:30:00Z","2022-08-17",20:30:00,"2022-08-17T20:30:00Z","2022-08-17",22:30:00,"https://www.volxkino.at/event-details/the-card-counter","Columbusplatz,1100"
"Volxkino","Fuchs Im Bau","2022-08-19T18:30:00Z","2022-08-19",20:30:00,"2022-08-19T20:30:00Z","2022-08-19",22:30:00,"https://www.volxkino.at/event-details/fuchs-im-bau","Ocwirkgasse 13, 1210"
"Volxkino","Bekas","2022-08-24T18:00:00Z","2022-08-24",20:00:00,"2022-08-24T20:00:00Z","2022-08-24",22:00:00,"https://www.volxkino.at/event-details/bekas","Baumgartner-Casinopark\\n1140"
"Volxkino","The French Dispatch","2022-08-25T18:00:00Z","2022-08-25",20:00:00,"2022-08-25T20:00:00Z","2022-08-25",22:00:00,"https://www.volxkino.at/event-details/the-french-dispatch","Paltaufgasse 16, 1160"
"Volxkino","Alles Steht Kopf","2022-08-26T18:00:00Z","2022-08-26",20:00:00,"2022-08-26T20:00:00Z","2022-08-26",22:00:00,"https://www.volxkino.at/event-details/alles-steht-kopf","Max-Winter-Platz, 1020"
"Volxkino","Kings Of Hollywood","2022-08-27T18:00:00Z","2022-08-27",20:00:00,"2022-08-27T20:00:00Z","2022-08-27",22:00:00,"https://www.volxkino.at/event-details/kings-of-hollywood","Floridsdorfer Markt\\n(Schlingermarkt), 1210"
"Volxkino","Arizona Junior","2022-08-27T18:00:00Z","2022-08-27",20:00:00,"2022-08-27T20:00:00Z","2022-08-27",22:00:00,"https://www.volxkino.at/event-details/arizona-junior","Mühlbergstraße 5,\\nParkanlage - Auhof, 1130"
"Volxkino","Titane","2022-08-27T19:30:00Z","2022-08-27",21:30:00,"2022-08-27T20:30:00Z","2022-08-27",22:30:00,"https://www.volxkino.at/event-details/titane","Lerchenfelder Gürtel 22, 1080 Wien, Austria"
"Volxkino","Der Blaue Tiger","2022-09-02T17:30:00Z","2022-09-02",19:30:00,"2022-09-02T19:30:00Z","2022-09-02",21:30:00,"https://www.volxkino.at/event-details/der-blaue-tiger","Matznerpark, 1140"
"Volxkino","Rotzbub","2022-09-02T17:30:00Z","2022-09-02",19:30:00,"2022-09-02T19:30:00Z","2022-09-02",21:30:00,"https://www.volxkino.at/event-details/rotzbub","Marco-Polo-Platz, 1210"
"Volxkino","Grosse Freiheit","2022-09-03T17:30:00Z","2022-09-03",19:30:00,"2022-09-03T19:30:00Z","2022-09-03",21:30:00,"https://www.volxkino.at/event-details/grosse-freiheit","Schweizergarten, 1030"
"Volxkino","Wer Früher Stirbt, Ist Länger Tot","2022-09-03T17:30:00Z","2022-09-03",19:30:00,"2022-09-03T19:30:00Z","2022-09-03",21:30:00,"https://www.volxkino.at/event-details/wer-fruher-stirbt-ist-langer-tot","Pirquetgasse 7 -Actin Park\\n1220"
"Volxkino","Come On, Come On","2022-09-05T17:30:00Z","2022-09-05",19:30:00,"2022-09-05T19:30:00Z","2022-09-05",21:30:00,"https://www.volxkino.at/event-details/come-on-come-on","Rudolf-Bednar-Park, 1020"
"Volxkino","Ich Bin Dein Mensch","2022-09-08T17:30:00Z","2022-09-08",19:30:00,"2022-09-08T19:30:00Z","2022-09-08",21:30:00,"https://www.volxkino.at/event-details/ich-bin-dein-mensch","Speisinger Straße 256\\nVHS Mauer, 1230"
"Volxkino","Nomadland","2022-09-09T17:30:00Z","2022-09-09",19:30:00,"2022-09-09T19:30:00Z","2022-09-09",21:30:00,"https://www.volxkino.at/event-details/nomadland","Rotenberggasse/\\nVeitingergasse, 1130"
"Volxkino","Britt Marie War Hier","2022-09-09T17:30:00Z","2022-09-09",19:30:00,"2022-09-09T19:30:00Z","2022-09-09",21:30:00,"https://www.volxkino.at/event-details/britt-marie-war-hier","Am Schöpfwerk 27\\nHüglpark, 1120"
"Volxkino","Soldat Ahmet","2022-09-10T17:30:00Z","2022-09-10",19:30:00,"2022-09-10T19:30:00Z","2022-09-10",21:30:00,"https://www.volxkino.at/event-details/soldat-ahmet","Alois-Drasche-Park, 1040"
"Volxkino","Lionhearted","2022-09-10T17:30:00Z","2022-09-10",19:30:00,"2022-09-10T19:30:00Z","2022-09-10",21:30:00,"https://www.volxkino.at/event-details/lionhearted-aus-der-deckung","Arthaberpark, 1100"
"Volxkino","Riders of Justice","2022-09-15T17:30:00Z","2022-09-15",19:30:00,"2022-09-15T19:30:00Z","2022-09-15",21:30:00,"https://www.volxkino.at/event-details/riders-of-justice-helden-der-wahrscheinlichkeit","Wallensteinplatz, 1200"
